 Dia, Hora,Sistema, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas,Total-MWh
27/11/2020,21,SEN,2359.1879,0.0004,11.3297,987.9965,22223.2919,362.4762,483.6511,5749.9925,768.475,3546.1813,2218.3317,38710.9142
27/11/2020,22,SEN,2021.5857,0.0003,16.8555,1014.1551,22014.6586,357.0001,484.5153,5008.476,768.987,3445.8257,2214.876,37346.9353
27/11/2020,23,SEN,1907.6338,0.0003,13.9765,954.1678,22111.4282,351.3153,485.6688,4248.4873,769.9785,3424.2932,2122.46,36389.4097
27/11/2020,24,SEN,1883.8838,0.0002,7.0429,981.4481,21973.9851,353.6418,486.0743,3530.8428,771.6303,3319.1306,2034.648,35342.3279
28/11/2020,1,SEN,2042.9451,0.0002,6.8527,1023.0996,21386.2059,267.7519,486.7808,2861.6547,771.4232,3187.2257,1530.0961,33564.0359
28/11/2020,2,SEN,1975.9021,0.0002,7.1079,1002.7067,20599.032,229.8136,487.6689,2733.3765,772.6343,3056.4718,1374.9581,32239.6721
28/11/2020,3,SEN,1845.0035,0.0002,7.2107,916.3525,20680.1021,222.2955,487.517,2625.224,772.8986,2694.2546,1245.1231,31495.9818
28/11/2020,4,SEN,1664.5963,0.0003,7.2024,843.6249,20323.4663,218.7213,487.9163,2533.1161,773.2209,2618.9625,1235.7105,30706.5378
28/11/2020,5,SEN,1605.6025,0.0002,8.5132,838.3853,20495.2771,219.5575,488.2373,2535.7561,773.379,2508.5829,1227.8931,30701.1842
28/11/2020,6,SEN,1359.5165,0.0176,9.1614,896.0506,20586.1911,221.6129,488.3847,2645.138,773.6053,2529.7482,1229.1218,30738.5481
28/11/2020,7,SEN,1283.6132,3.7528,9.1221,1016.8473,20780.7149,225.626,488.0101,2510.814,773.6476,2904.3793,1246.3051,31242.8324
28/11/2020,8,SEN,1315.4542,330.2151,8.3458,1048.2639,20335.7665,237.7295,486.6936,2799.035,773.8789,3046.2937,1272.6811,31654.3573
28/11/2020,9,SEN,978.5879,2297.1255,4.624,1006.0789,19583.4068,237.6403,485.04,3237.1885,774.04,2993.5884,1269.8733,32867.1936
28/11/2020,10,SEN,1167.2728,3857.4491,4.0961,1099.7456,19118.0153,233.8492,481.5575,3116.9382,774.1248,3007.2672,1266.9694,34127.2852
28/11/2020,11,SEN,1522.7952,4169.4147,3.6234,1106.0893,18768.6661,229.0257,478.8902,3322.3068,773.533,3124.9146,1263.596,34762.855
28/11/2020,12,SEN,1572.4888,4132.3497,3.9518,1101.9079,18890.0564,228.58,478.4614,3430.7172,773.3888,3255.0423,1259.3361,35126.2804
28/11/2020,13,SEN,1714.1568,4017.72,6.3953,1084.0183,18720.9971,224.9691,479.6276,3798.6817,773.0433,3332.2475,1358.7558,35510.6125
28/11/2020,14,SEN,1934.4793,3909.504,12.585,1106.9236,18570.6373,227.0475,479.5656,3578.4309,772.7196,3340.0723,1358.8674,35290.8325
28/11/2020,15,SEN,2466.7363,3930.3045,16.3131,1102.8924,18508.7214,226.8836,479.3582,2928.5336,772.4728,3327.203,1362.215,35121.6339
28/11/2020,16,SEN,2795.5545,3823.7121,16.3324,1063.4186,18037.7208,239.6472,475.7198,2684.4835,772.3704,3362.3013,1365.2165,34636.4771
28/11/2020,17,SEN,2776.6491,2866.3246,15.1251,1071.9386,18540.137,251.7928,477.1709,2998.4766,772.075,3384.9373,1446.9659,34601.5929
28/11/2020,18,SEN,2504.7156,813.6301,14.5276,1069.694,19588.5409,319.2507,480.1984,4365.0918,771.9458,3395.4777,1730.8122,35053.8848
28/11/2020,19,SEN,2324.7507,13.7878,8.6469,1075.8653,20722.9155,351.5256,481.437,6317.7967,770.3174,3502.2583,1812.8981,37382.1993
28/11/2020,20,SEN,2287.75,0.0006,8.2371,1070.3324,20207.5752,352.0197,484.4131,6036.8154,767.3858,3507.1093,1806.7982,36528.4368
28/11/2020,21,SEN,2249.6789,0.0006,14.8582,1081.6925,19985.7782,355.0717,485.1319,5218.7136,766.5205,3593.2135,1734.046,35484.7056
28/11/2020,22,SEN,2267.7883,0.0003,15.2065,1091.7701,20010.3723,354.5338,485.5564,4689.1585,765.7996,3649.0443,1694.1718,35023.4019
28/11/2020,23,SEN,2189.5989,0.0003,14.9133,1104.723,19909.6439,351.1995,485.8876,4124.3656,766.4512,3632.8307,1675.9179,34255.5319
28/11/2020,24,SEN,2060.4974,0.0003,17.0596,1105.748,19433.1118,341.6211,484.7928,3569.629,767.274,3558.8806,1611.6482,32950.2628
29/11/2020,1,SEN,1874.3582,0.0004,21.2235,1034.4527,19427.4074,327.7798,484.2699,2824.6847,767.8506,3017.4109,1298.2823,31077.7204
29/11/2020,2,SEN,1903.8084,0.0018,18.1452,950.4176,18953.5323,217.7188,483.9688,2338.2658,768.3418,2807.9295,1256.187,29698.317
29/11/2020,3,SEN,1998.2783,0.0006,19.3837,943.9058,18416.2242,219.8868,484.1768,2202.3561,767.7646,2535.4988,1245.4968,28832.9725
29/11/2020,4,SEN,1846.0521,0.0005,19.5824,950.2656,17986.7703,214.5901,484.3914,2257.6045,767.9,2483.2378,1247.4365,28257.8312
29/11/2020,5,SEN,1825.3376,0.0005,20.1633,943.92,17735.59,213.34,484.9303,2191.773,769.0986,2480.8283,1245.7458,27910.7274
29/11/2020,6,SEN,1762.3504,0.0016,19.4994,937.4426,17586.7832,215.7733,484.883,2359.8888,770.1875,2485.1244,1247.669,27869.6032
29/11/2020,7,SEN,1788.7904,3.6584,11.1586,873.2549,17150.5016,218.9914,483.6403,2695.0343,771.0593,2392.7074,1258.0761,27646.8727
29/11/2020,8,SEN,1720.8066,306.0758,10.1609,872.0032,16710.5192,223.4729,483.519,2856.1539,771.773,2362.5143,1299.2629,27616.2617
29/11/2020,9,SEN,1645.8533,2294.1074,9.144,918.3007,15798.5344,228.8235,481.5924,2401.1616,772.3231,2347.836,1283.3075,28180.9839
29/11/2020,10,SEN,1442.9645,3732.6185,9.5125,942.9282,15656.5681,223.7133,478.6019,2139.3685,772.4002,2361.6663,1281.2614,29041.6034
29/11/2020,11,SEN,1117.6692,3796.9344,10.2326,943.681,16530.1362,220.5417,479.2815,2251.2073,772.8516,2217.7395,1278.3637,29618.6387
29/11/2020,12,SEN,1109.4039,3677.5782,17.0331,894.4078,17060.0423,220.6821,479.0231,2272.8011,772.5963,2020.7344,1277.9628,29802.2651
29/11/2020,13,SEN,1187.7225,3599.2541,20.0884,868.6765,17180.3529,221.9459,476.2517,2354.3628,772.3976,2160.0682,1371.5965,30212.7171
29/11/2020,14,SEN,1282.4366,3683.7876,19.9208,929.9291,16992.5044,227.6036,476.5653,2428.4199,772.1376,2236.0806,1337.3353,30386.7208
29/11/2020,15,SEN,1360.2159,3693.7572,18.4765,945.3586,16865.3717,236.4905,476.7788,2406.6859,771.8552,2218.619,1325.6054,30319.2147
29/11/2020,16,SEN,1579.0652,3591.9751,21.2605,937.3431,16715.3263,241.154,476.4497,2415.4049,772.0093,2279.1859,1356.2994,30385.4734
29/11/2020,17,SEN,1508.0527,2836.7883,21.4025,870.8375,17196.767,252.1123,477.2271,2576.7309,772.0997,2535.2283,1380.5607,30427.807
29/11/2020,18,SEN,1578.6427,856.5902,20.4906,936.1295,18639.6024,260.472,477.0589,3481.6691,772.2143,3230.8782,1406.5974,31660.3453
29/11/2020,19,SEN,1746.941,12.4361,19.8082,1000.3864,19552.129,262.6136,479.912,5422.8457,772.425,3385.127,1711.0459,34365.6699
29/11/2020,20,SEN,1698.6814,0.0004,20.8079,1042.1537,19692.8776,259.0375,480.1952,5723.4465,772.6125,3505.6309,1919.1884,35114.632
29/11/2020,21,SEN,1756.354,0.0004,21.7324,1033.2925,19910.5321,316.5879,469.4117,5145.7381,772.846,3493.395,1917.44,34837.3301
29/11/2020,22,SEN,1934.7962,0.0004,19.7033,1032.8545,19640.312,355.5801,458.4763,4525.5337,772.8845,3412.3012,1937.8796,34090.3218
29/11/2020,23,SEN,2799.0595,0.0005,18.0142,1005.9376,19636.6162,346.7068,458.8141,3062.4015,772.9594,3227.6806,1663.2771,32991.4675
29/11/2020,24,SEN,2985.102,0.0005,20.9385,922.619,19154.9276,280.6266,459.3741,2534.9473,772.8718,2608.7222,1294.4876,31034.6172
30/11/2020,1,SEN,3036.3178,0.0006,22.9121,921.8073,18114.3077,235.5074,461.0104,2487.0998,772.2193,2187.4248,1215.4274,29454.0346
30/11/2020,2,SEN,3634.9751,0.0004,23.7658,917.9003,16609.7347,233.5527,461.5855,2497.4189,772.3812,2003.6796,1215.1665,28370.1607
30/11/2020,3,SEN,3853.9838,0.0005,21.6955,896.5243,15860.7825,228.6266,461.4761,2527.4253,772.8108,2000.1571,1215.7096,27839.1921
30/11/2020,4,SEN,3971.6294,0.0004,20.749,868.5377,15287.0677,224.7938,464.1724,2550.8818,772.7923,2011.8916,1217.2156,27389.7317
30/11/2020,5,SEN,3828.1467,0.0003,20.4075,865.192,15360.2616,224.4834,466.1791,2556.4937,773.2613,2025.5279,1217.3136,27337.2671
30/11/2020,6,SEN,3732.0332,0.0161,19.8446,913.9894,15888.3584,228.8048,466.0237,2729.9223,773.7963,2029.1985,1216.9676,27998.9549
30/11/2020,7,SEN,3689.8557,2.5371,18.5851,909.4982,17522.7693,235.4137,465.1796,2760.4689,773.7536,2113.1421,1226.0724,29717.2757
30/11/2020,8,SEN,3853.0907,198.4936,17.6591,911.2368,18970.8775,240.1994,464.4897,2755.9966,774.5255,2191.9443,1347.7543,31726.2675
30/11/2020,9,SEN,3832.9811,1640.0651,20.6819,910.8035,19393.1748,228.446,462.3409,2700.8614,770.5301,2136.9786,1351.6157,33448.4791
30/11/2020,10,SEN,4084.3109,3208.3527,16.8745,868.7163,18810.0928,224.6826,458.7956,2756.0086,700.8396,2029.1075,1353.6566,34511.4377
30/11/2020,11,SEN,4283.6272,3739.6148,18.1462,871.0317,18654.4434,222.7814,458.4113,3074.047,696.6024,1977.8216,1358.8291,35355.3561
30/11/2020,12,SEN,4261.9145,3998.169,25.5922,902.4883,19122.4544,218.4545,454.5271,2869.3966,694.4935,1978.8652,1362.0704,35888.4257
30/11/2020,13,SEN,4231.7852,3950.6332,26.0258,916.9151,19463.5853,215.2792,454.4917,2973.2504,693.4612,1980.0743,1359.6864,36265.1878
30/11/2020,14,SEN,3833.1935,4000.2942,26.1966,914.9527,20466.3252,222.2908,455.5575,2362.8382,693.4015,1951.7005,1397.0216,36323.7723
30/11/2020,15,SEN,3531.6989,3996.9117,26.836,919.1578,20664.601,232.1922,457.3876,2321.1829,694.2413,1857.9509,1393.9823,36096.1426
30/11/2020,16,SEN,3317.7677,3907.1937,26.3945,920.899,20861.1565,237.5382,457.9932,2586.0006,695.4334,1797.1436,1407.1469,36214.6673
30/11/2020,17,SEN,3079.1665,3038.6355,26.4769,950.4948,21347.2003,252.8076,458.2027,3096.5653,696.8533,2047.9407,1430.751,36425.0946
30/11/2020,18,SEN,2932.1459,847.9232,25.7895,1083.9465,21671.0586,342.3885,458.4601,4286.8386,698.1576,2715.3923,1727.0449,36789.1457
30/11/2020,19,SEN,2820.4241,13.7235,25.7269,1124.1703,22622.9173,349.4302,459.2108,4786.6891,700.3677,2824.7947,1968.3435,37695.7981
30/11/2020,20,SEN,2867.845,0.0004,25.9673,1144.7625,22852.1308,351.7455,462.3927,4345.6042,701.4295,2833.8214,2029.9499,37615.6492
30/11/2020,21,SEN,2837.0164,0.0004,26.0615,1156.1193,23167.4664,349.008,464.36,3420.8496,699.1933,2830.0876,1924.9774,36875.1399
30/11/2020,22,SEN,2729.897,0.0004,27.67,1115.3747,22679.0509,349.9406,462.9048,2949.2698,700.5832,2822.0386,1849.378,35686.108
30/11/2020,23,SEN,2625.5569,0.0004,28.382,1126.0364,22412.848,314.9474,462.0883,2211.7039,703.8906,2809.3142,1661.3314,34356.0995
30/11/2020,24,SEN,2573.9009,0.0005,28.1499,981.7014,21910.8838,240.1021,463.1855,2250.163,703.0271,2513.6383,1111.0365,32775.789
01/12/2020,1,SEN,2405.1225,0.3005,27.3314,974.3397,20703.8848,233.7179,471.246,2570.1643,703.0659,2200.6631,1096.6594,31386.4955
01/12/2020,2,SEN,2218.2761,0.0006,27.5482,1003.8336,19817.6735,221.6668,476.6728,2531.3834,702.8411,2088.2164,1097.8441,30185.9566
01/12/2020,3,SEN,2014.5037,0.0005,28.1254,1022.3063,19411.7129,215.5665,477.6238,2513.9372,703.2113,2127.4432,1098.6746,29613.1054
01/12/2020,4,SEN,2013.0238,0.0006,28.2912,881.5857,19330.4911,212.7966,485.6294,2433.0448,703.893,2169.3421,1146.1362,29404.2345
01/12/2020,5,SEN,2072.9326,0.0005,28.345,853.5992,19177.8389,211.3244,485.1698,2380.3436,704.5941,2153.1243,1232.9333,29300.2057
01/12/2020,6,SEN,2121.9546,0.017,27.9772,875.6252,19485.0181,217.7665,486.2204,2452.8086,704.2881,2172.5219,1233.9451,29778.1427
01/12/2020,7,SEN,2132.9585,2.3343,11.0598,924.8756,20291.0901,231.7599,485.0705,2734.4715,704.84,2143.3563,1257.1108,30918.9273
01/12/2020,8,SEN,2301.5066,152.3466,14.727,954.7895,20332.0912,236.9498,483.5749,3256.5198,704.5895,2075.246,1362.2041,31874.545
01/12/2020,9,SEN,2334.2361,1579.6964,16.8839,973.9122,20921.1582,222.2289,479.2099,2924.9021,704.4235,1994.0236,1358.1506,33508.8254
01/12/2020,10,SEN,2367.4745,3461.7508,14.8102,971.073,20365.5434,216.1831,473.6921,2757.2624,704.3527,1998.1139,1418.2302,34748.4863
01/12/2020,11,SEN,2702.0507,4095.2856,12.5343,983.2647,19706.4595,216.3574,472.93,2551.7163,703.1804,2132.7322,1444.6969,35021.208
01/12/2020,12,SEN,3193.2647,4141.5209,11.1962,1043.2985,19406.3368,224.904,475.1977,2597.7636,704.6221,2206.6471,1443.4419,35448.1935
01/12/2020,13,SEN,3709.6933,4090.1979,2.9364,1078.3065,19061.883,228.7102,477.1414,2598.9267,705.3975,2221.3618,1441.1928,35615.7475
01/12/2020,14,SEN,3954.1498,3963.5899,2.5871,1081.6429,18621.559,236.3165,477.8253,2992.9727,705.5868,2282.9857,1492.154,35811.3697
01/12/2020,15,SEN,4084.7642,3632.1824,2.6663,1025.3054,18729.0108,239.6006,476.5119,3232.0155,706.0508,2378.3135,1506.3833,36012.8047
01/12/2020,16,SEN,4254.6552,3495.0469,2.6208,1026.6276,18763.7647,250.6674,471.6615,3071.6139,706.7167,2506.2582,1781.034,36330.6669
01/12/2020,17,SEN,4431.9289,2845.5463,2.5767,1084.944,18939.1474,251.7169,478.9733,2867.831,707.0696,3036.4235,1895.2289,36541.3865
01/12/2020,18,SEN,4519.3238,876.4626,2.4834,1076.0874,20031.1787,254.3689,480.0974,3524.4655,707.6129,3250.4142,2213.3104,36935.8052
01/12/2020,19,SEN,4434.2791,13.9936,2.4713,1078.9484,20848.9199,280.7278,481.3562,4448.9485,708.0298,3337.7694,2348.4038,37983.8478
01/12/2020,20,SEN,4631.424,0.0004,2.5108,1074.5046,20679.5519,351.89,482.4123,4658.6158,708.553,3423.9627,1910.3709,37923.7964
01/12/2020,21,SEN,4668.9196,0.0003,2.4476,1067.7058,20926.4629,347.8376,483.3792,3874.0353,708.9749,3437.6546,1744.638,37262.0558
01/12/2020,22,SEN,4628.6609,0.0002,2.5025,1069.4293,21021.1799,331.8338,483.2775,3170.8123,709.4317,3263.2247,1482.8365,36163.1893
01/12/2020,23,SEN,4452.186,0.0002,2.6366,1072.5736,21117.5827,242.5493,484.293,2824.1904,709.7785,2625.6227,1297.7419,34829.1549
01/12/2020,24,SEN,4361.0145,0.0001,2.5929,1072.5631,19995.1403,233.6024,483.0161,2721.7589,710.0146,2489.8597,1226.0418,33295.6044
02/12/2020,1,SEN,4032.5206,0.0001,2.5443,1076.9506,18640.61,227.691,482.2415,2824.1345,563.6131,2488.2927,1219.9919,31558.5903
02/12/2020,2,SEN,3711.702,0.0002,2.5388,1076.4377,17930.6093,217.1524,484.3973,2735.3542,491.4574,2443.3239,1222.745,30315.7182
02/12/2020,3,SEN,3743.7703,0.0002,2.6264,1076.0347,17363.8506,215.5871,485.6677,2655.9011,489.8213,2416.2198,1219.1492,29668.6284
02/12/2020,4,SEN,3785.1743,0.0002,2.5974,1073.4991,17134.5238,222.9146,484.6421,2666.1139,489.7503,2404.6875,1210.1166,29474.0198
02/12/2020,5,SEN,3662.3201,0.0001,2.4672,1071.0817,17265.9844,222.8164,485.6419,2649.7689,489.2798,2324.049,1212.0064,29385.4159
02/12/2020,6,SEN,3252.3521,0.0159,2.5256,1059.3406,18087.7074,218.2731,485.9322,2723.4935,536.4014,2305.8043,1223.0964,29894.9425
02/12/2020,7,SEN,2949.2731,2.4677,2.4964,1071.1269,19061.2362,223.5578,486.4339,2814.0747,670.7288,2415.5054,1234.3596,30931.2605
02/12/2020,8,SEN,2903.4194,277.1137,2.6385,1077.5502,19538.7068,230.5595,486.0285,3028.8988,756.5799,2426.4391,1266.6184,31994.5528
02/12/2020,9,SEN,2592.3033,2427.5131,10.5468,1068.7443,19739.915,229.034,480.0169,2678.2405,767.6956,2421.9632,1258.1295,33674.1022
02/12/2020,10,SEN,2366.8061,4223.124,22.3632,1070.1976,19089.7873,229.0294,476.7075,3008.7358,776.3022,2432.3325,1251.0459,34946.4315
02/12/2020,11,SEN,2450.4193,4366.46,18.218,1069.9654,19044.8906,221.9382,474.347,3298.3027,779.745,2547.4822,1243.7774,35515.5458
02/12/2020,12,SEN,2194.2705,4302.2254,19.9633,1062.5505,19512.9905,221.8521,472.8085,3093.5106,777.1948,2910.4486,1232.1789,35799.9937
02/12/2020,13,SEN,2113.3279,4112.4125,20.44,1049.0646,19497.8437,224.0438,472.8242,3563.6592,776.9752,3092.5496,1168.4376,36091.5783
02/12/2020,14,SEN,1956.1557,4068.8925,26.7711,1099.1101,19364.9845,230.0578,475.7907,3486.9202,777.0086,3186.6125,1238.0301,35910.3338
02/12/2020,15,SEN,1953.4593,4050.0279,24.5316,1087.5515,19636.0305,233.942,478.6948,3310.7264,776.4509,3212.114,1344.0909,36107.6198
02/12/2020,16,SEN,2118.4554,3908.5649,18.4141,1067.781,19679.0234,248.5663,479.8711,3112.3998,775.3191,3406.9798,1336.8453,36152.2202
02/12/2020,17,SEN,2691.216,3343.4487,17.3706,1092.2318,19794.5656,256.3709,481.8316,2967.4276,773.3918,3704.2438,1352.2012,36474.2996
02/12/2020,18,SEN,3211.4579,952.1632,24.4114,973.0801,20825.2872,257.592,483.0617,4003.1797,770.4741,3846.0534,1448.8607,36795.6214
02/12/2020,19,SEN,3581.2533,14.6354,27.0388,926.6514,21882.0634,257.9059,482.4625,4701.3597,770.8472,3885.3405,1654.6911,38184.2492
02/12/2020,20,SEN,3854.8488,0.001,26.8748,955.5492,21846.6641,258.3167,484.2706,4572.7656,771.383,3903.2817,1658.5979,38332.5534
02/12/2020,21,SEN,4082.4134,0.0004,27.1375,950.9732,21672.1239,262.7467,485.2634,3880.6192,770.6874,3908.521,1642.5978,37683.0839
02/12/2020,22,SEN,3926.7004,0.0003,27.1136,954.3244,21644.2281,265.8273,485.0571,3047.4145,770.1553,3771.5041,1633.9045,36526.2296
02/12/2020,23,SEN,3910.9078,0.0005,26.9506,1008.2087,21431.5222,258.0218,484.3099,2587.8441,773.4562,3263.767,1447.6078,35192.5966
02/12/2020,24,SEN,3938.0205,0.0004,25.0925,1054.09,20617.8196,241.6889,482.6996,2540.6116,775.1013,2823.3107,1198.4114,33696.8465
03/12/2020,1,SEN,3709.8164,0.0005,23.3966,1060.1303,19787.5657,230.4654,483.837,2434.279,774.4691,2361.3829,1190.076,32055.4189
03/12/2020,2,SEN,3759.6963,0.0005,23.828,1060.9011,18857.8356,221.995,485.3241,2327.5839,775.0399,1966.2254,1187.4447,30665.8745
03/12/2020,3,SEN,3822.2996,0.0005,21.9862,1067.5028,18128.3095,223.7015,485.1881,2312.4543,775.7039,1867.3363,1184.0846,29888.5673
03/12/2020,4,SEN,3924.2925,0.0004,22.6529,1069.2639,17701.3529,221.852,485.8119,2327.561,776.011,1865.7937,1187.7465,29582.3387
03/12/2020,5,SEN,4070.5111,0.0004,25.7694,1061.7444,17539.5297,221.4905,485.9028,2218.2977,774.8921,1858.2458,1186.9693,29443.3532
03/12/2020,6,SEN,4118.2522,0.0074,22.7366,1062.7595,17727.9347,227.001,485.7862,2340.9534,774.0564,1865.1196,1188.7246,29813.3316
03/12/2020,7,SEN,4209.1032,1.7859,27.337,1055.5689,18640.7726,226.6836,485.5561,2538.7261,772.8688,1878.0671,1203.169,31039.6383
03/12/2020,8,SEN,4200.3474,248.5204,27.4717,985.7411,19553.8364,232.98,483.6975,2525.2568,771.8597,1902.6573,1233.18,32165.5483
03/12/2020,9,SEN,4141.1412,2140.6601,27.2201,1033.2888,19847.9257,229.1364,478.1319,2216.6407,774.3632,1800.5694,1237.5742,33926.6517
03/12/2020,10,SEN,4337.4165,3806.9076,23.2609,1064.7141,18982.6302,227.1658,479.9155,2241.6413,776.6901,1797.3517,1242.216,34979.9097
03/12/2020,11,SEN,4515.922,4176.6474,25.5216,1080.3041,18953.7947,222.3506,478.1982,2517.743,776.4167,1768.2522,1248.9802,35764.1307
03/12/2020,12,SEN,4429.0997,4180.8895,23.9624,1014.2788,19135.4057,222.3927,478.1301,2610.7715,777.3216,1669.2946,1250.2044,35791.751
03/12/2020,13,SEN,4395.789,4211.9657,22.0993,1073.4351,19518.0513,224.6859,479.373,2673.5266,776.8953,1702.369,1238.5252,36316.7154
03/12/2020,14,SEN,4300.6927,4186.646,20.4863,998.5109,19475.667,230.1066,479.3212,2946.5412,776.532,1757.8567,1234.8885,36407.2491
03/12/2020,15,SEN,4182.1319,4076.2398,19.768,998.778,19786.6568,223.0068,477.9306,2772.9309,776.5947,1845.5698,1251.7311,36411.3384
03/12/2020,16,SEN,4110.5845,3813.8459,21.1631,1042.7499,20024.6685,232.4188,451.7103,2979.2779,777.1989,1880.5768,1257.553,36591.7476
03/12/2020,17,SEN,4144.4208,3020.1556,23.3856,1035.1517,20550.9366,242.5798,453.1876,2970.1503,777.6234,2173.9859,1364.2227,36755.8
03/12/2020,18,SEN,4070.1962,859.6492,20.4373,990.4857,21760.5173,257.4586,454.291,3965.6582,778.0863,2537.4871,1385.418,37079.6849
03/12/2020,19,SEN,3993.3345,13.1999,20.2645,1014.2153,22353.9509,289.0826,454.2628,4943.5682,778.8626,2703.0059,1662.5419,38226.2891
03/12/2020,20,SEN,3855.5111,0.0005,18.2346,1039.1289,22227.5315,363.3652,454.7199,4792.7713,779.8521,2750.045,1861.3573,38142.5174
03/12/2020,21,SEN,3951.4738,0.0002,16.1747,1025.8997,22398.414,359.9652,455.123,4078.6527,779.3768,2758.5861,1854.0551,37677.7213
03/12/2020,22,SEN,3793.7702,0.0002,15.2372,1027.9578,22455.59,364.2408,455.5881,3126.2654,779.7836,2814.8085,1632.5607,36465.8025
03/12/2020,23,SEN,3269.3635,0.0003,12.6023,1025.0076,22552.0581,342.6693,454.9665,2734.6965,779.529,2798.36,1283.1536,35252.4067
03/12/2020,24,SEN,3174.6772,0.0003,17.9008,1021.8646,21761.6689,244.6801,455.8494,2773.1146,779.4244,2330.6967,1210.6453,33770.5223
04/12/2020,1,SEN,3296.557,0.0002,25.4087,1003.2154,20405.6426,233.4936,456.5225,2700.13,779.078,1908.4824,1223.9948,32032.5252
04/12/2020,2,SEN,3416.5891,0.0002,25.2288,1002.8038,19140.1088,226.4993,456.9273,2677.0429,778.8771,1894.9188,1213.2067,30832.2028
04/12/2020,3,SEN,3466.7463,0.0002,24.6138,1028.8264,18606.2152,226.4949,456.9534,2492.4479,778.3543,1841.9898,1186.1746,30108.8168
04/12/2020,4,SEN,3539.6206,0.0002,24.1343,1028.7596,18261.0656,221.675,457.1321,2462.4345,778.414,1835.6206,1165.1024,29773.9589
04/12/2020,5,SEN,3353.1654,0.0001,23.9554,1035.3767,18429.3089,221.5878,456.4868,2446.2643,778.2425,1828.0417,1163.0892,29735.5188
04/12/2020,6,SEN,3338.7318,0.0117,25.5437,1034.7239,18850.3278,227.1248,450.7187,2439.1727,778.213,1828.5635,1161.8327,30134.9643
04/12/2020,7,SEN,3253.2933,1.3848,27.0178,1037.5684,20390.1956,227.199,428.8231,2362.744,778.5352,1937.442,1175.9014,31620.1046
04/12/2020,8,SEN,2956.4393,128.5303,24.1344,1046.0658,21368.6893,236.6359,428.1316,2429.9019,778.4247,2020.6097,1202.3559,32619.9188
04/12/2020,9,SEN,2927.191,1079.6406,22.6307,1065.335,21790.9375,234.5284,413.08,2649.1175,778.5897,2204.6799,1200.7269,34366.4572
04/12/2020,10,SEN,3068.33,2392.9079,23.0013,1145.7213,21402.9967,230.7785,410.4892,2395.4155,783.3025,2477.0025,1290.3823,35620.3277
04/12/2020,11,SEN,3106.7709,2615.383,21.041,1251.9843,21167.9027,226.2354,424.8116,2574.802,783.0949,2557.0062,1487.2585,36216.2905
04/12/2020,12,SEN,3096.6889,3027.3868,21.336,1312.9386,20984.7059,226.5295,419.5552,2455.7995,782.3749,2486.9296,1689.8647,36504.1096
04/12/2020,13,SEN,3182.7764,3383.0191,23.7319,1266.2102,21099.1437,230.7122,419.4157,2115.8407,782.1566,2402.7201,1714.1803,36619.9069
04/12/2020,14,SEN,3227.6034,3308.3992,26.5775,1196.4166,21028.2343,234.6409,419.4315,2157.5614,782.1671,2421.9166,1753.9817,36556.9302
04/12/2020,15,SEN,3253.131,3404.4081,26.7505,1245.7223,20947.4699,221.4944,419.2538,2017.4299,782.2954,2379.3635,1610.6873,36308.0061
04/12/2020,16,SEN,3206.0894,3310.5519,22.7179,1157.145,21207.9655,226.2848,419.1756,2009.159,781.8121,2359.0744,1607.8898,36307.8654
04/12/2020,17,SEN,3218.3528,2733.2957,21.3744,1288.0659,21237.4188,243.653,420.5376,2391.2978,782.1048,2364.8059,1685.6989,36386.6056
04/12/2020,18,SEN,3136.4935,753.91,18.3068,1281.1186,22216.9138,288.9959,424.0355,3629.0959,782.1398,2367.0541,1824.9072,36722.9711
04/12/2020,19,SEN,3148.7453,14.1043,21.0402,1275.6309,23446.1978,337.2529,425.5739,4099.9092,782.396,2409.0128,1954.3502,37914.2135
04/12/2020,20,SEN,3099.7763,0.0002,24.8662,1258.4244,23752.434,370.3255,427.0082,3875.5336,782.5411,2423.126,1886.7556,37900.7911
04/12/2020,21,SEN,3045.4535,0.0002,22.8645,1251.8314,23771.01,342.2941,427.8744,3299.7092,782.6753,2430.5419,1774.5263,37148.7808
04/12/2020,22,SEN,2879.9941,0.0003,20.8406,1217.9566,23226.1186,359.1166,429.0663,2983.4324,783.2339,2428.5551,1554.7011,35883.0156
04/12/2020,23,SEN,2821.282,0.014,22.7865,1234.2723,23071.3824,313.7544,436.9091,2515.901,783.5116,2339.1643,1309.7952,34848.7728
04/12/2020,24,SEN,2749.631,0.0111,21.7422,1117.4598,22811.996,246.147,443.8104,2303.8302,783.5679,1993.8634,1222.5396,33694.5986
05/12/2020,1,SEN,2742.955,0.0002,24.3038,1107.0163,21759.2903,233.0383,452.7367,2197.6947,782.9487,1443.9002,1224.2916,31968.1758
05/12/2020,2,SEN,2659.1331,0.0003,23.8664,1108.7123,20891.4898,220.4699,445.324,2103.5864,784.1456,1265.4314,1223.1558,30725.315
05/12/2020,3,SEN,2628.5931,0.0001,26.7512,1115.6385,20351.7221,224.8193,430.0568,2196.3169,784.151,1192.3048,1215.6304,30165.9842
05/12/2020,4,SEN,2556.756,0.0001,26.6435,1109.8691,19843.0431,224.2353,429.1413,2001.6028,783.8106,1189.8586,1217.0877,29382.0481
