Fecha, Hora,Sistema, Area, Pronostico (MWh),,,
21/10/2020,7,SIN,NOR,3191.956,,,
21/10/2020,8,SIN,NOR,3098.322,,,
21/10/2020,9,SIN,NOR,2982.666,,,
21/10/2020,10,SIN,NOR,3055.89,,,
21/10/2020,11,SIN,NOR,3217.507,,,
21/10/2020,12,SIN,NOR,3381.291,,,
21/10/2020,13,SIN,NOR,3526.998,,,
21/10/2020,14,SIN,NOR,3670.345,,,
21/10/2020,15,SIN,NOR,3845.822,,,
21/10/2020,16,SIN,NOR,4041.436,,,
21/10/2020,17,SIN,NOR,4161.672,,,
21/10/2020,18,SIN,NOR,4154.574,,,
21/10/2020,19,SIN,NOR,4031.406,,,
21/10/2020,20,SIN,NOR,3835.111,,,
21/10/2020,21,SIN,NOR,3902.589,,,
21/10/2020,22,SIN,NOR,4022.865,,,
21/10/2020,23,SIN,NOR,4070.242,,,
21/10/2020,24,SIN,NOR,4060.757,,,
21/10/2020,1,SIN,NTE,3148.026,,,
21/10/2020,2,SIN,NTE,3037.691,,,
21/10/2020,3,SIN,NTE,2984.891,,,
21/10/2020,4,SIN,NTE,2938.64,,,
21/10/2020,5,SIN,NTE,2918.909,,,
21/10/2020,6,SIN,NTE,2919.342,,,
21/10/2020,7,SIN,NTE,2966.295,,,
21/10/2020,8,SIN,NTE,3085.233,,,
21/10/2020,9,SIN,NTE,3145.52,,,
21/10/2020,10,SIN,NTE,3259.908,,,
21/10/2020,11,SIN,NTE,3310.16,,,
21/10/2020,12,SIN,NTE,3368.065,,,
21/10/2020,13,SIN,NTE,3437.863,,,
21/10/2020,14,SIN,NTE,3481.258,,,
21/10/2020,15,SIN,NTE,3530.3,,,
21/10/2020,16,SIN,NTE,3567.784,,,
21/10/2020,17,SIN,NTE,3587.624,,,
21/10/2020,18,SIN,NTE,3576.219,,,
21/10/2020,19,SIN,NTE,3514.257,,,
21/10/2020,20,SIN,NTE,3466.437,,,
21/10/2020,21,SIN,NTE,3556.803,,,
21/10/2020,22,SIN,NTE,3522.733,,,
21/10/2020,23,SIN,NTE,3459.754,,,
21/10/2020,24,SIN,NTE,3324.833,,,
21/10/2020,1,SIN,OCC,8158.594,,,
21/10/2020,2,SIN,OCC,7905.788,,,
21/10/2020,3,SIN,OCC,7757.582,,,
21/10/2020,4,SIN,OCC,7669.941,,,
21/10/2020,5,SIN,OCC,7674.246,,,
21/10/2020,6,SIN,OCC,7755.626,,,
21/10/2020,7,SIN,OCC,7989.611,,,
21/10/2020,8,SIN,OCC,8485.772,,,
21/10/2020,9,SIN,OCC,8875.738,,,
21/10/2020,10,SIN,OCC,9182.847,,,
21/10/2020,11,SIN,OCC,9284.99,,,
21/10/2020,12,SIN,OCC,9345.226,,,
21/10/2020,13,SIN,OCC,9399.559,,,
21/10/2020,14,SIN,OCC,9430.594,,,
21/10/2020,15,SIN,OCC,9461.843,,,
21/10/2020,16,SIN,OCC,9460.705,,,
21/10/2020,17,SIN,OCC,9490.907,,,
21/10/2020,18,SIN,OCC,9331.17,,,
21/10/2020,19,SIN,OCC,9041.777,,,
21/10/2020,20,SIN,OCC,8948.073,,,
21/10/2020,21,SIN,OCC,9267.283,,,
21/10/2020,22,SIN,OCC,9086.105,,,
21/10/2020,23,SIN,OCC,8809.678,,,
21/10/2020,24,SIN,OCC,8569.458,,,
21/10/2020,1,SIN,ORI,6455.873,,,
21/10/2020,2,SIN,ORI,6235.834,,,
21/10/2020,3,SIN,ORI,5992.346,,,
21/10/2020,4,SIN,ORI,5848.535,,,
21/10/2020,5,SIN,ORI,5753.439,,,
21/10/2020,6,SIN,ORI,5741.783,,,
21/10/2020,7,SIN,ORI,5786.488,,,
21/10/2020,8,SIN,ORI,5690.518,,,
21/10/2020,9,SIN,ORI,5747.506,,,
21/10/2020,10,SIN,ORI,5902.791,,,
21/10/2020,11,SIN,ORI,6078.702,,,
21/10/2020,12,SIN,ORI,6283.504,,,
21/10/2020,13,SIN,ORI,6311.059,,,
21/10/2020,14,SIN,ORI,6399.106,,,
21/10/2020,15,SIN,ORI,6458.119,,,
21/10/2020,16,SIN,ORI,6469.944,,,
21/10/2020,17,SIN,ORI,6444.043,,,
21/10/2020,18,SIN,ORI,6428.59,,,
21/10/2020,19,SIN,ORI,6402.559,,,
21/10/2020,20,SIN,ORI,7076.484,,,
21/10/2020,21,SIN,ORI,7284.279,,,
21/10/2020,22,SIN,ORI,7186.481,,,
21/10/2020,23,SIN,ORI,6995.138,,,
21/10/2020,24,SIN,ORI,6715.311,,,
21/10/2020,1,SIN,PEN,1623.058,,,
21/10/2020,2,SIN,PEN,1534.257,,,
21/10/2020,3,SIN,PEN,1446.322,,,
21/10/2020,4,SIN,PEN,1376.087,,,
21/10/2020,5,SIN,PEN,1317.532,,,
21/10/2020,6,SIN,PEN,1277.079,,,
21/10/2020,7,SIN,PEN,1243.178,,,
21/10/2020,8,SIN,PEN,1225.868,,,
21/10/2020,9,SIN,PEN,1315.293,,,
21/10/2020,10,SIN,PEN,1418.671,,,
21/10/2020,11,SIN,PEN,1475.103,,,
21/10/2020,12,SIN,PEN,1514.619,,,
21/10/2020,13,SIN,PEN,1550.052,,,
21/10/2020,14,SIN,PEN,1568.522,,,
21/10/2020,15,SIN,PEN,1583.991,,,
21/10/2020,16,SIN,PEN,1608.916,,,
21/10/2020,17,SIN,PEN,1613.584,,,
21/10/2020,18,SIN,PEN,1578.084,,,
21/10/2020,19,SIN,PEN,1554.333,,,
21/10/2020,20,SIN,PEN,1659.13,,,
21/10/2020,21,SIN,PEN,1672.415,,,
21/10/2020,22,SIN,PEN,1692.006,,,
21/10/2020,23,SIN,PEN,1705.582,,,
21/10/2020,24,SIN,PEN,1688.516,,,
22/10/2020,1,BCA,BCA,1618.7,,,
22/10/2020,2,BCA,BCA,1541.985,,,
22/10/2020,3,BCA,BCA,1479.428,,,
22/10/2020,4,BCA,BCA,1435.714,,,
22/10/2020,5,BCA,BCA,1408.159,,,
22/10/2020,6,BCA,BCA,1410.288,,,
22/10/2020,7,BCA,BCA,1448.554,,,
22/10/2020,8,BCA,BCA,1517.566,,,
22/10/2020,9,BCA,BCA,1606.78,,,
22/10/2020,10,BCA,BCA,1705.322,,,
22/10/2020,11,BCA,BCA,1809.615,,,
22/10/2020,12,BCA,BCA,1904.542,,,
22/10/2020,13,BCA,BCA,1974.349,,,
22/10/2020,14,BCA,BCA,2030.05,,,
22/10/2020,15,BCA,BCA,2075.701,,,
22/10/2020,16,BCA,BCA,2093.817,,,
22/10/2020,17,BCA,BCA,2077.208,,,
22/10/2020,18,BCA,BCA,2004.078,,,
22/10/2020,19,BCA,BCA,2013.98,,,
22/10/2020,20,BCA,BCA,2060.845,,,
22/10/2020,21,BCA,BCA,2008.608,,,
22/10/2020,22,BCA,BCA,1949.385,,,
22/10/2020,23,BCA,BCA,1854.586,,,
22/10/2020,24,BCA,BCA,1727.117,,,
22/10/2020,1,BCS,BCS,388.091,,,
22/10/2020,2,BCS,BCS,368.175,,,
22/10/2020,3,BCS,BCS,350.151,,,
22/10/2020,4,BCS,BCS,335.224,,,
22/10/2020,5,BCS,BCS,322.544,,,
22/10/2020,6,BCS,BCS,314.72,,,
22/10/2020,7,BCS,BCS,310.522,,,
22/10/2020,8,BCS,BCS,310.303,,,
22/10/2020,9,BCS,BCS,321.519,,,
22/10/2020,10,BCS,BCS,343.549,,,
22/10/2020,11,BCS,BCS,363.642,,,
22/10/2020,12,BCS,BCS,377.761,,,
22/10/2020,13,BCS,BCS,390.736,,,
22/10/2020,14,BCS,BCS,406.583,,,
22/10/2020,15,BCS,BCS,421.995,,,
22/10/2020,16,BCS,BCS,435.08,,,
22/10/2020,17,BCS,BCS,443.641,,,
22/10/2020,18,BCS,BCS,437.526,,,
22/10/2020,19,BCS,BCS,419.487,,,
22/10/2020,20,BCS,BCS,425.953,,,
22/10/2020,21,BCS,BCS,430.304,,,
22/10/2020,22,BCS,BCS,432.796,,,
22/10/2020,23,BCS,BCS,427.064,,,
22/10/2020,24,BCS,BCS,408.802,,,
22/10/2020,1,SIN,CEN,5878.333,,,
22/10/2020,2,SIN,CEN,5576.183,,,
22/10/2020,3,SIN,CEN,5375.635,,,
22/10/2020,4,SIN,CEN,5321.271,,,
22/10/2020,5,SIN,CEN,5387.299,,,
22/10/2020,6,SIN,CEN,5539.852,,,
22/10/2020,7,SIN,CEN,5889.096,,,
22/10/2020,8,SIN,CEN,6377.212,,,
22/10/2020,9,SIN,CEN,6638.228,,,
22/10/2020,10,SIN,CEN,6889.24,,,
22/10/2020,11,SIN,CEN,7052.917,,,
22/10/2020,12,SIN,CEN,7147,,,
22/10/2020,13,SIN,CEN,7139.219,,,
22/10/2020,14,SIN,CEN,7167.933,,,
22/10/2020,15,SIN,CEN,7141.147,,,
22/10/2020,16,SIN,CEN,7182.803,,,
22/10/2020,17,SIN,CEN,7097.501,,,
22/10/2020,18,SIN,CEN,7011.813,,,
22/10/2020,19,SIN,CEN,7012.48,,,
22/10/2020,20,SIN,CEN,7340.455,,,
22/10/2020,21,SIN,CEN,7422.839,,,
22/10/2020,22,SIN,CEN,7181.46,,,
22/10/2020,23,SIN,CEN,6886.402,,,
22/10/2020,24,SIN,CEN,6626.612,,,
22/10/2020,1,SIN,NES,7219.535,,,
22/10/2020,2,SIN,NES,6978.183,,,
22/10/2020,3,SIN,NES,6778.369,,,
22/10/2020,4,SIN,NES,6618.681,,,
22/10/2020,5,SIN,NES,6517.966,,,
22/10/2020,6,SIN,NES,6456.83,,,
22/10/2020,7,SIN,NES,6455.429,,,
22/10/2020,8,SIN,NES,6580.754,,,
22/10/2020,9,SIN,NES,6722.977,,,
22/10/2020,10,SIN,NES,6844.442,,,
22/10/2020,11,SIN,NES,6988.806,,,
22/10/2020,12,SIN,NES,7140.989,,,
22/10/2020,13,SIN,NES,7282.133,,,
22/10/2020,14,SIN,NES,7429.365,,,
22/10/2020,15,SIN,NES,7547.058,,,
22/10/2020,16,SIN,NES,7644.783,,,
22/10/2020,17,SIN,NES,7671.649,,,
22/10/2020,18,SIN,NES,7540.401,,,
22/10/2020,19,SIN,NES,7289.599,,,
22/10/2020,20,SIN,NES,7220.139,,,
22/10/2020,21,SIN,NES,7405.951,,,
22/10/2020,22,SIN,NES,7399.454,,,
22/10/2020,23,SIN,NES,7428.963,,,
22/10/2020,24,SIN,NES,7453.312,,,
22/10/2020,1,SIN,NOR,3900.56,,,
22/10/2020,2,SIN,NOR,3744.016,,,
22/10/2020,3,SIN,NOR,3586.589,,,
22/10/2020,4,SIN,NOR,3447.608,,,
22/10/2020,5,SIN,NOR,3319.66,,,
22/10/2020,6,SIN,NOR,3196.303,,,
22/10/2020,7,SIN,NOR,3092.142,,,
22/10/2020,8,SIN,NOR,3002.743,,,
22/10/2020,9,SIN,NOR,2911.275,,,
22/10/2020,10,SIN,NOR,2966.531,,,
22/10/2020,11,SIN,NOR,3112.85,,,
22/10/2020,12,SIN,NOR,3246.523,,,
22/10/2020,13,SIN,NOR,3376.303,,,
22/10/2020,14,SIN,NOR,3528.111,,,
22/10/2020,15,SIN,NOR,3704.865,,,
22/10/2020,16,SIN,NOR,3902.089,,,
22/10/2020,17,SIN,NOR,4063.097,,,
22/10/2020,18,SIN,NOR,4068.981,,,
22/10/2020,19,SIN,NOR,3921.942,,,
22/10/2020,20,SIN,NOR,3735.983,,,
22/10/2020,21,SIN,NOR,3799.839,,,
22/10/2020,22,SIN,NOR,3917.326,,,
22/10/2020,23,SIN,NOR,3960.735,,,
22/10/2020,24,SIN,NOR,3929.3,,,
22/10/2020,1,SIN,NTE,3223.728,,,
22/10/2020,2,SIN,NTE,3103.816,,,
22/10/2020,3,SIN,NTE,3028.732,,,
22/10/2020,4,SIN,NTE,2978.39,,,
22/10/2020,5,SIN,NTE,2942.197,,,
22/10/2020,6,SIN,NTE,2951.543,,,
22/10/2020,7,SIN,NTE,2985.063,,,
22/10/2020,8,SIN,NTE,3081.854,,,
22/10/2020,9,SIN,NTE,3160.5,,,
22/10/2020,10,SIN,NTE,3269.168,,,
22/10/2020,11,SIN,NTE,3330.003,,,
22/10/2020,12,SIN,NTE,3396.254,,,
22/10/2020,13,SIN,NTE,3455.418,,,
22/10/2020,14,SIN,NTE,3492.254,,,
22/10/2020,15,SIN,NTE,3526.599,,,
22/10/2020,16,SIN,NTE,3577.384,,,
22/10/2020,17,SIN,NTE,3597.591,,,
22/10/2020,18,SIN,NTE,3596.343,,,
22/10/2020,19,SIN,NTE,3523.229,,,
22/10/2020,20,SIN,NTE,3472.827,,,
22/10/2020,21,SIN,NTE,3562.591,,,
22/10/2020,22,SIN,NTE,3530.106,,,
22/10/2020,23,SIN,NTE,3464.075,,,
22/10/2020,24,SIN,NTE,3346.614,,,
22/10/2020,1,SIN,OCC,8254.429,,,
22/10/2020,2,SIN,OCC,8013.612,,,
22/10/2020,3,SIN,OCC,7839.904,,,
22/10/2020,4,SIN,OCC,7733.885,,,
22/10/2020,5,SIN,OCC,7722.851,,,
22/10/2020,6,SIN,OCC,7805.239,,,
22/10/2020,7,SIN,OCC,8061.377,,,
22/10/2020,8,SIN,OCC,8535.237,,,
22/10/2020,9,SIN,OCC,8930.2,,,
22/10/2020,10,SIN,OCC,9231.785,,,
22/10/2020,11,SIN,OCC,9375.731,,,
22/10/2020,12,SIN,OCC,9464.249,,,
22/10/2020,13,SIN,OCC,9527.037,,,
22/10/2020,14,SIN,OCC,9568.761,,,
22/10/2020,15,SIN,OCC,9580.838,,,
22/10/2020,16,SIN,OCC,9553.579,,,
22/10/2020,17,SIN,OCC,9534.739,,,
22/10/2020,18,SIN,OCC,9452.093,,,
22/10/2020,19,SIN,OCC,9133.976,,,
22/10/2020,20,SIN,OCC,8995.673,,,
22/10/2020,21,SIN,OCC,9276.682,,,
22/10/2020,22,SIN,OCC,9106.218,,,
22/10/2020,23,SIN,OCC,8894.188,,,
22/10/2020,24,SIN,OCC,8683.257,,,
22/10/2020,1,SIN,ORI,6232.543,,,
22/10/2020,2,SIN,ORI,6118.946,,,
22/10/2020,3,SIN,ORI,5835.457,,,
22/10/2020,4,SIN,ORI,5703.919,,,
22/10/2020,5,SIN,ORI,5619.332,,,
22/10/2020,6,SIN,ORI,5618.224,,,
22/10/2020,7,SIN,ORI,5690.914,,,
22/10/2020,8,SIN,ORI,5659.304,,,
22/10/2020,9,SIN,ORI,5807.403,,,
22/10/2020,10,SIN,ORI,5869.952,,,
22/10/2020,11,SIN,ORI,6003.527,,,
22/10/2020,12,SIN,ORI,6083.604,,,
22/10/2020,13,SIN,ORI,6166.968,,,
22/10/2020,14,SIN,ORI,6246.639,,,
22/10/2020,15,SIN,ORI,6279.211,,,
22/10/2020,16,SIN,ORI,6322.061,,,
22/10/2020,17,SIN,ORI,6279.654,,,
22/10/2020,18,SIN,ORI,6273.308,,,
22/10/2020,19,SIN,ORI,6171.93,,,
22/10/2020,20,SIN,ORI,6826.761,,,
22/10/2020,21,SIN,ORI,7049.167,,,
22/10/2020,22,SIN,ORI,6973.262,,,
22/10/2020,23,SIN,ORI,6801.906,,,
22/10/2020,24,SIN,ORI,6500.438,,,
22/10/2020,1,SIN,PEN,1587.463,,,
22/10/2020,2,SIN,PEN,1497.043,,,
22/10/2020,3,SIN,PEN,1419.223,,,
22/10/2020,4,SIN,PEN,1349.322,,,
22/10/2020,5,SIN,PEN,1298.799,,,
22/10/2020,6,SIN,PEN,1260.92,,,
22/10/2020,7,SIN,PEN,1240.033,,,
22/10/2020,8,SIN,PEN,1232.371,,,
22/10/2020,9,SIN,PEN,1341.541,,,
22/10/2020,10,SIN,PEN,1444.445,,,
22/10/2020,11,SIN,PEN,1515.518,,,
22/10/2020,12,SIN,PEN,1544.008,,,
22/10/2020,13,SIN,PEN,1556.268,,,
22/10/2020,14,SIN,PEN,1563.853,,,
22/10/2020,15,SIN,PEN,1576.638,,,
22/10/2020,16,SIN,PEN,1585.108,,,
22/10/2020,17,SIN,PEN,1583.835,,,
22/10/2020,18,SIN,PEN,1555.89,,,
22/10/2020,19,SIN,PEN,1559.17,,,
22/10/2020,20,SIN,PEN,1662.376,,,
22/10/2020,21,SIN,PEN,1669.424,,,
22/10/2020,22,SIN,PEN,1684.603,,,
22/10/2020,23,SIN,PEN,1693.639,,,
22/10/2020,24,SIN,PEN,1670.255,,,
23/10/2020,1,BCA,BCA,1701.696,,,
23/10/2020,2,BCA,BCA,1612.937,,,
23/10/2020,3,BCA,BCA,1547.493,,,
23/10/2020,4,BCA,BCA,1496.062,,,
23/10/2020,5,BCA,BCA,1466.071,,,
23/10/2020,6,BCA,BCA,1474.752,,,
23/10/2020,7,BCA,BCA,1505.37,,,
23/10/2020,8,BCA,BCA,1566.185,,,
23/10/2020,9,BCA,BCA,1649.605,,,
23/10/2020,10,BCA,BCA,1731.451,,,
23/10/2020,11,BCA,BCA,1812.323,,,
23/10/2020,12,BCA,BCA,1898.919,,,
23/10/2020,13,BCA,BCA,1979.455,,,
23/10/2020,14,BCA,BCA,2027.732,,,
23/10/2020,15,BCA,BCA,2065.652,,,
23/10/2020,16,BCA,BCA,2080.851,,,
23/10/2020,17,BCA,BCA,2059.398,,,
23/10/2020,18,BCA,BCA,1975.565,,,
23/10/2020,19,BCA,BCA,1967.534,,,
23/10/2020,20,BCA,BCA,1990.837,,,
23/10/2020,21,BCA,BCA,1950.593,,,
23/10/2020,22,BCA,BCA,1911.765,,,
23/10/2020,23,BCA,BCA,1840.875,,,
23/10/2020,24,BCA,BCA,1748.968,,,
23/10/2020,1,BCS,BCS,384.467,,,
23/10/2020,2,BCS,BCS,363.718,,,
23/10/2020,3,BCS,BCS,344.96,,,
23/10/2020,4,BCS,BCS,329.716,,,
23/10/2020,5,BCS,BCS,318.501,,,
23/10/2020,6,BCS,BCS,312.529,,,
23/10/2020,7,BCS,BCS,309.882,,,
23/10/2020,8,BCS,BCS,309.907,,,
23/10/2020,9,BCS,BCS,324.409,,,
23/10/2020,10,BCS,BCS,346.61,,,
23/10/2020,11,BCS,BCS,364.723,,,
23/10/2020,12,BCS,BCS,377.845,,,
23/10/2020,13,BCS,BCS,390.773,,,
23/10/2020,14,BCS,BCS,405.431,,,
23/10/2020,15,BCS,BCS,421.135,,,
23/10/2020,16,BCS,BCS,435.11,,,
23/10/2020,17,BCS,BCS,441.674,,,
23/10/2020,18,BCS,BCS,434.911,,,
23/10/2020,19,BCS,BCS,415.701,,,
23/10/2020,20,BCS,BCS,423.745,,,
23/10/2020,21,BCS,BCS,427.232,,,
23/10/2020,22,BCS,BCS,428.156,,,
23/10/2020,23,BCS,BCS,421.525,,,
23/10/2020,24,BCS,BCS,405.755,,,
23/10/2020,1,SIN,CEN,5924.417,,,
23/10/2020,2,SIN,CEN,5638.803,,,
23/10/2020,3,SIN,CEN,5444.046,,,
23/10/2020,4,SIN,CEN,5375.87,,,
23/10/2020,5,SIN,CEN,5375.998,,,
23/10/2020,6,SIN,CEN,5550.225,,,
23/10/2020,7,SIN,CEN,5917.064,,,
23/10/2020,8,SIN,CEN,6373.415,,,
23/10/2020,9,SIN,CEN,6593.318,,,
23/10/2020,10,SIN,CEN,6877.62,,,
23/10/2020,11,SIN,CEN,7007.295,,,
23/10/2020,12,SIN,CEN,7112.531,,,
23/10/2020,13,SIN,CEN,7117.471,,,
23/10/2020,14,SIN,CEN,7151.034,,,
23/10/2020,15,SIN,CEN,7120.513,,,
23/10/2020,16,SIN,CEN,7134.788,,,
23/10/2020,17,SIN,CEN,7082.838,,,
23/10/2020,18,SIN,CEN,7032.997,,,
23/10/2020,19,SIN,CEN,6906.267,,,
23/10/2020,20,SIN,CEN,7133.869,,,
23/10/2020,21,SIN,CEN,7255.152,,,
23/10/2020,22,SIN,CEN,7046.476,,,
23/10/2020,23,SIN,CEN,6800.828,,,
23/10/2020,24,SIN,CEN,6456.467,,,
23/10/2020,1,SIN,NES,7140.326,,,
23/10/2020,2,SIN,NES,6942.983,,,
23/10/2020,3,SIN,NES,6768.179,,,
23/10/2020,4,SIN,NES,6601.843,,,
23/10/2020,5,SIN,NES,6504.714,,,
23/10/2020,6,SIN,NES,6407.264,,,
23/10/2020,7,SIN,NES,6416.061,,,
23/10/2020,8,SIN,NES,6554.196,,,
23/10/2020,9,SIN,NES,6685.98,,,
23/10/2020,10,SIN,NES,6820.489,,,
23/10/2020,11,SIN,NES,6968.695,,,
23/10/2020,12,SIN,NES,7098.231,,,
23/10/2020,13,SIN,NES,7232.214,,,
23/10/2020,14,SIN,NES,7366.595,,,
23/10/2020,15,SIN,NES,7496.906,,,
23/10/2020,16,SIN,NES,7592.224,,,
23/10/2020,17,SIN,NES,7656.91,,,
23/10/2020,18,SIN,NES,7515.567,,,
23/10/2020,19,SIN,NES,7243.609,,,
23/10/2020,20,SIN,NES,7102.471,,,
23/10/2020,21,SIN,NES,7183.255,,,
23/10/2020,22,SIN,NES,7184.716,,,
23/10/2020,23,SIN,NES,7184.999,,,
23/10/2020,24,SIN,NES,7167.608,,,
23/10/2020,1,SIN,NOR,3861.517,,,
23/10/2020,2,SIN,NOR,3725.789,,,
23/10/2020,3,SIN,NOR,3587.335,,,
23/10/2020,4,SIN,NOR,3451.899,,,
23/10/2020,5,SIN,NOR,3326.283,,,
23/10/2020,6,SIN,NOR,3207.267,,,
23/10/2020,7,SIN,NOR,3110.113,,,
23/10/2020,8,SIN,NOR,3031.561,,,
23/10/2020,9,SIN,NOR,2932.902,,,
23/10/2020,10,SIN,NOR,2980.086,,,
23/10/2020,11,SIN,NOR,3112.195,,,
23/10/2020,12,SIN,NOR,3248.59,,,
23/10/2020,13,SIN,NOR,3374.199,,,
23/10/2020,14,SIN,NOR,3510.303,,,
23/10/2020,15,SIN,NOR,3709.914,,,
23/10/2020,16,SIN,NOR,3892.458,,,
23/10/2020,17,SIN,NOR,4010.698,,,
23/10/2020,18,SIN,NOR,4009.074,,,
23/10/2020,19,SIN,NOR,3878.752,,,
23/10/2020,20,SIN,NOR,3723.82,,,
23/10/2020,21,SIN,NOR,3824.405,,,
23/10/2020,22,SIN,NOR,3896.017,,,
23/10/2020,23,SIN,NOR,3899.018,,,
23/10/2020,24,SIN,NOR,3869.772,,,
23/10/2020,1,SIN,NTE,3129.918,,,
23/10/2020,2,SIN,NTE,3014.983,,,
23/10/2020,3,SIN,NTE,2948.147,,,
23/10/2020,4,SIN,NTE,2906.644,,,
23/10/2020,5,SIN,NTE,2882.875,,,
23/10/2020,6,SIN,NTE,2887.097,,,
23/10/2020,7,SIN,NTE,2930.112,,,
23/10/2020,8,SIN,NTE,3031.75,,,
23/10/2020,9,SIN,NTE,3117.716,,,
23/10/2020,10,SIN,NTE,3222.127,,,
23/10/2020,11,SIN,NTE,3277.792,,,
23/10/2020,12,SIN,NTE,3309.1,,,
23/10/2020,13,SIN,NTE,3358.222,,,
23/10/2020,14,SIN,NTE,3383.799,,,
23/10/2020,15,SIN,NTE,3427.303,,,
23/10/2020,16,SIN,NTE,3463.813,,,
23/10/2020,17,SIN,NTE,3459.171,,,
23/10/2020,18,SIN,NTE,3451.308,,,
23/10/2020,19,SIN,NTE,3380.23,,,
23/10/2020,20,SIN,NTE,3341.908,,,
23/10/2020,21,SIN,NTE,3434.335,,,
23/10/2020,22,SIN,NTE,3393.883,,,
23/10/2020,23,SIN,NTE,3338.767,,,
23/10/2020,24,SIN,NTE,3240.994,,,
23/10/2020,1,SIN,OCC,8326.826,,,
23/10/2020,2,SIN,OCC,8036.445,,,
23/10/2020,3,SIN,OCC,7898.573,,,
23/10/2020,4,SIN,OCC,7793.559,,,
23/10/2020,5,SIN,OCC,7804.47,,,
23/10/2020,6,SIN,OCC,7829.944,,,
23/10/2020,7,SIN,OCC,8094.402,,,
23/10/2020,8,SIN,OCC,8577.369,,,
23/10/2020,9,SIN,OCC,8976.928,,,
23/10/2020,10,SIN,OCC,9252.989,,,
23/10/2020,11,SIN,OCC,9368.182,,,
23/10/2020,12,SIN,OCC,9407.598,,,
23/10/2020,13,SIN,OCC,9494.967,,,
23/10/2020,14,SIN,OCC,9525.575,,,
23/10/2020,15,SIN,OCC,9512.721,,,
23/10/2020,16,SIN,OCC,9525.823,,,
23/10/2020,17,SIN,OCC,9534.261,,,
23/10/2020,18,SIN,OCC,9411.641,,,
23/10/2020,19,SIN,OCC,9114.445,,,
23/10/2020,20,SIN,OCC,9027.207,,,
23/10/2020,21,SIN,OCC,9298.132,,,
23/10/2020,22,SIN,OCC,9121.855,,,
23/10/2020,23,SIN,OCC,8923.776,,,
23/10/2020,24,SIN,OCC,8649.119,,,
23/10/2020,1,SIN,ORI,6290.845,,,
23/10/2020,2,SIN,ORI,6092.922,,,
23/10/2020,3,SIN,ORI,5905.613,,,
23/10/2020,4,SIN,ORI,5717.583,,,
23/10/2020,5,SIN,ORI,5631.845,,,
23/10/2020,6,SIN,ORI,5644.88,,,
23/10/2020,7,SIN,ORI,5721.363,,,
23/10/2020,8,SIN,ORI,5729.851,,,
23/10/2020,9,SIN,ORI,5830.434,,,
23/10/2020,10,SIN,ORI,5987.036,,,
23/10/2020,11,SIN,ORI,6132.986,,,
23/10/2020,12,SIN,ORI,6196.506,,,
23/10/2020,13,SIN,ORI,6315.026,,,
23/10/2020,14,SIN,ORI,6355.931,,,
23/10/2020,15,SIN,ORI,6408.249,,,
23/10/2020,16,SIN,ORI,6455.219,,,
23/10/2020,17,SIN,ORI,6422.589,,,
23/10/2020,18,SIN,ORI,6391.157,,,
23/10/2020,19,SIN,ORI,6331.92,,,
23/10/2020,20,SIN,ORI,6948.185,,,
23/10/2020,21,SIN,ORI,7149.79,,,
23/10/2020,22,SIN,ORI,7045.369,,,
23/10/2020,23,SIN,ORI,6901.714,,,
23/10/2020,24,SIN,ORI,6667.298,,,
23/10/2020,1,SIN,PEN,1635.505,,,
23/10/2020,2,SIN,PEN,1546.49,,,
23/10/2020,3,SIN,PEN,1468.239,,,
23/10/2020,4,SIN,PEN,1396.355,,,
23/10/2020,5,SIN,PEN,1346.149,,,
23/10/2020,6,SIN,PEN,1307.3,,,
23/10/2020,7,SIN,PEN,1277.224,,,
23/10/2020,8,SIN,PEN,1265.315,,,
23/10/2020,9,SIN,PEN,1328.862,,,
23/10/2020,10,SIN,PEN,1434.114,,,
23/10/2020,11,SIN,PEN,1505.852,,,
23/10/2020,12,SIN,PEN,1545.607,,,
23/10/2020,13,SIN,PEN,1561.98,,,
23/10/2020,14,SIN,PEN,1573.26,,,
23/10/2020,15,SIN,PEN,1594.862,,,
23/10/2020,16,SIN,PEN,1607.206,,,
23/10/2020,17,SIN,PEN,1607.541,,,
23/10/2020,18,SIN,PEN,1581.722,,,
23/10/2020,19,SIN,PEN,1594.001,,,
23/10/2020,20,SIN,PEN,1691.959,,,
23/10/2020,21,SIN,PEN,1704.832,,,
23/10/2020,22,SIN,PEN,1716.522,,,
23/10/2020,23,SIN,PEN,1729.429,,,
23/10/2020,24,SIN,PEN,1709.919,,,
24/10/2020,1,BCA,BCA,1628.831,,,
24/10/2020,2,BCA,BCA,1542.741,,,
24/10/2020,3,BCA,BCA,1471.881,,,
24/10/2020,4,BCA,BCA,1412.834,,,
24/10/2020,5,BCA,BCA,1379.823,,,
24/10/2020,6,BCA,BCA,1353.899,,,
24/10/2020,7,BCA,BCA,1350.394,,,
24/10/2020,8,BCA,BCA,1389.028,,,
24/10/2020,9,BCA,BCA,1466.114,,,
24/10/2020,10,BCA,BCA,1555.382,,,
24/10/2020,11,BCA,BCA,1639.21,,,
24/10/2020,12,BCA,BCA,1708.686,,,
24/10/2020,13,BCA,BCA,1775.946,,,
24/10/2020,14,BCA,BCA,1823.392,,,
24/10/2020,15,BCA,BCA,1859.705,,,
24/10/2020,16,BCA,BCA,1879.565,,,
